session;joueur;id;partie_partie_id;PGGS_sequence;PGGS_period;PGGS_treatment;PGGS_group;PGGS_sinistred;PGGS_vote;PGGS_voteforgroup;PGGS_votemajority;PGGS_indivaccount;PGGS_groupaccount;PGGS_groupaccountsum;PGGS_groupaccountshared;PGGS_decisiontime;PGGS_indivaccountpayoff;PGGS_groupaccountpayoff;PGGS_groupaccountsharedpayoff;PGGS_periodpayoff;PGGS_cumulativepayoff;PGGS_politics;PGGS_risk;PGGS_inequality
201604210950;201604210950_j_6;885;163;1;5;0;201604210950_g_1;0;None;None;None;5;15;55;None;8;5;27.5;0.0;32.5;156.5;None;None;None
201604210950;201604210950_j_6;905;163;1;6;0;201604210950_g_1;0;None;None;None;5;15;46;None;8;5;23.0;0.0;28.0;184.5;None;None;None
201604210950;201604210950_j_6;925;163;1;7;0;201604210950_g_1;0;None;None;None;5;15;56;None;7;5;28.0;0.0;33.0;217.5;None;None;None
201604210950;201604210950_j_6;945;163;1;8;0;201604210950_g_1;0;None;None;None;5;15;37;None;5;5;18.5;0.0;23.5;241.0;None;None;None
201604210950;201604210950_j_6;965;163;1;9;0;201604210950_g_1;0;None;None;None;5;15;40;None;6;5;20.0;0.0;25.0;266.0;None;None;None
201604210950;201604210950_j_6;985;163;1;10;0;201604210950_g_1;0;None;None;None;5;15;45;None;8;5;22.5;0.0;27.5;293.5;None;None;None
201604210950;201604210950_j_6;1005;163;2;1;1;201604210950_g_1;0;None;None;None;5;15;62;None;8;5;31.0;0.0;36.0;36.0;None;None;None
201604210950;201604210950_j_6;1025;163;2;2;1;201604210950_g_1;0;None;None;None;5;15;54;None;5;5;27.0;0.0;32.0;68.0;None;None;None
201604210950;201604210950_j_6;1045;163;2;3;1;201604210950_g_1;0;None;None;None;5;15;42;None;4;5;21.0;0.0;26.0;94.0;None;None;None
201604210950;201604210950_j_6;1065;163;2;4;1;201604210950_g_1;0;None;None;None;5;15;38;None;5;5;19.0;0.0;24.0;118.0;None;None;None
201604210950;201604210950_j_6;1085;163;2;5;1;201604210950_g_1;0;None;None;None;5;15;46;None;7;5;23.0;0.0;28.0;146.0;None;None;None
201604210950;201604210950_j_6;1105;163;2;6;1;201604210950_g_1;0;None;None;None;5;15;43;None;5;5;21.5;0.0;26.5;172.5;None;None;None
201604210950;201604210950_j_6;1125;163;2;7;1;201604210950_g_1;0;None;None;None;5;15;48;None;7;5;24.0;0.0;29.0;201.5;None;None;None
201604210950;201604210950_j_6;1145;163;2;8;1;201604210950_g_1;0;None;None;None;5;15;48;None;8;5;24.0;0.0;29.0;230.5;None;None;None
201604210950;201604210950_j_6;1165;163;2;9;1;201604210950_g_1;0;None;None;None;5;15;44;None;14;5;22.0;0.0;27.0;257.5;None;None;None
201604210950;201604210950_j_6;1185;163;2;10;1;201604210950_g_1;0;None;None;None;5;15;36;None;10;5;18.0;0.0;23.0;280.5;2.0;8.0;2.0
201604210950;201604210950_j_4;803;164;1;1;0;201604210950_g_0;0;None;None;None;3;17;58;None;36;3;29.0;0.0;32.0;32.0;None;None;None
201604210950;201604210950_j_4;823;164;1;2;0;201604210950_g_0;0;None;None;None;2;18;52;None;9;2;26.0;0.0;28.0;60.0;None;None;None
201604210950;201604210950_j_4;843;164;1;3;0;201604210950_g_0;0;None;None;None;3;17;40;None;10;3;20.0;0.0;23.0;83.0;None;None;None
201604210950;201604210950_j_4;863;164;1;4;0;201604210950_g_0;0;None;None;None;8;12;43;None;7;8;21.5;0.0;29.5;112.5;None;None;None
201604210950;201604210950_j_4;883;164;1;5;0;201604210950_g_0;0;None;None;None;9;11;46;None;15;9;23.0;0.0;32.0;144.5;None;None;None
201604210950;201604210950_j_4;903;164;1;6;0;201604210950_g_0;0;None;None;None;5;15;41;None;13;5;20.5;0.0;25.5;170.0;None;None;None
201604210950;201604210950_j_4;923;164;1;7;0;201604210950_g_0;0;None;None;None;12;8;31;None;28;12;15.5;0.0;27.5;197.5;None;None;None
201604210950;201604210950_j_4;943;164;1;8;0;201604210950_g_0;0;None;None;None;4;16;36;None;10;4;18.0;0.0;22.0;219.5;None;None;None
201604210950;201604210950_j_4;963;164;1;9;0;201604210950_g_0;0;None;None;None;6;14;45;None;14;6;22.5;0.0;28.5;248.0;None;None;None
201604210950;201604210950_j_4;983;164;1;10;0;201604210950_g_0;0;None;None;None;20;0;24;None;67;20;12.0;0.0;32.0;280.0;None;None;None
201604210950;201604210950_j_4;1003;164;2;1;1;201604210950_g_0;0;None;None;None;4;16;63;None;7;4;31.5;0.0;35.5;35.5;None;None;None
201604210950;201604210950_j_4;1023;164;2;2;1;201604210950_g_0;0;None;None;None;6;14;42;None;6;6;21.0;0.0;27.0;62.5;None;None;None
201604210950;201604210950_j_4;1043;164;2;3;1;201604210950_g_0;0;None;None;None;4;16;37;None;9;4;18.5;0.0;22.5;85.0;None;None;None
201604210950;201604210950_j_4;1063;164;2;4;1;201604210950_g_0;0;None;None;None;10;10;37;None;4;10;18.5;0.0;28.5;113.5;None;None;None
201604210950;201604210950_j_4;1083;164;2;5;1;201604210950_g_0;0;None;None;None;10;10;41;None;8;10;20.5;0.0;30.5;144.0;None;None;None
201604210950;201604210950_j_4;1103;164;2;6;1;201604210950_g_0;0;None;None;None;8;12;49;None;7;8;24.5;0.0;32.5;176.5;None;None;None
201604210950;201604210950_j_4;1123;164;2;7;1;201604210950_g_0;0;None;None;None;4;16;46;None;13;4;23.0;0.0;27.0;203.5;None;None;None
201604210950;201604210950_j_4;1143;164;2;8;1;201604210950_g_0;0;None;None;None;9;11;34;None;13;9;17.0;0.0;26.0;229.5;None;None;None
201604210950;201604210950_j_4;1163;164;2;9;1;201604210950_g_0;0;None;None;None;5;15;39;None;6;5;19.5;0.0;24.5;254.0;None;None;None
201604210950;201604210950_j_4;1183;164;2;10;1;201604210950_g_0;0;None;None;None;20;0;25;None;6;20;12.5;0.0;32.5;286.5;6.0;8.0;10.0
201604210950;201604210950_j_0;807;165;1;1;0;201604210950_g_1;0;None;None;None;12;8;63;None;36;12;31.5;0.0;43.5;43.5;None;None;None
201604210950;201604210950_j_0;827;165;1;2;0;201604210950_g_1;0;None;None;None;12;8;45;None;16;12;22.5;0.0;34.5;78.0;None;None;None
201604210950;201604210950_j_0;847;165;1;3;0;201604210950_g_1;0;None;None;None;12;8;54;None;29;12;27.0;0.0;39.0;117.0;None;None;None
201604210950;201604210950_j_0;867;165;1;4;0;201604210950_g_1;0;None;None;None;12;8;46;None;15;12;23.0;0.0;35.0;152.0;None;None;None
201604210950;201604210950_j_0;887;165;1;5;0;201604210950_g_1;0;None;None;None;11;9;55;None;46;11;27.5;0.0;38.5;190.5;None;None;None
201604210950;201604210950_j_0;907;165;1;6;0;201604210950_g_1;0;None;None;None;11;9;46;None;35;11;23.0;0.0;34.0;224.5;None;None;None
201604210950;201604210950_j_0;927;165;1;7;0;201604210950_g_1;0;None;None;None;9;11;56;None;12;9;28.0;0.0;37.0;261.5;None;None;None
201604210950;201604210950_j_0;947;165;1;8;0;201604210950_g_1;0;None;None;None;8;12;37;None;48;8;18.5;0.0;26.5;288.0;None;None;None
201604210950;201604210950_j_0;967;165;1;9;0;201604210950_g_1;0;None;None;None;15;5;40;None;7;15;20.0;0.0;35.0;323.0;None;None;None
201604210950;201604210950_j_0;987;165;1;10;0;201604210950_g_1;0;None;None;None;10;10;45;None;8;10;22.5;0.0;32.5;355.5;None;None;None
201604210950;201604210950_j_0;1007;165;2;1;1;201604210950_g_1;0;None;None;None;15;5;62;None;8;15;31.0;0.0;46.0;46.0;None;None;None
201604210950;201604210950_j_0;1027;165;2;2;1;201604210950_g_1;0;None;None;None;13;7;54;None;11;13;27.0;0.0;40.0;86.0;None;None;None
201604210950;201604210950_j_0;1047;165;2;3;1;201604210950_g_1;0;None;None;None;15;5;42;None;8;15;21.0;0.0;36.0;122.0;None;None;None
201604210950;201604210950_j_0;1067;165;2;4;1;201604210950_g_1;0;None;None;None;13;7;38;None;15;13;19.0;0.0;32.0;154.0;None;None;None
201604210950;201604210950_j_0;1087;165;2;5;1;201604210950_g_1;0;None;None;None;10;10;46;None;36;10;23.0;0.0;33.0;187.0;None;None;None
201604210950;201604210950_j_0;1107;165;2;6;1;201604210950_g_1;0;None;None;None;18;2;43;None;6;18;21.5;0.0;39.5;226.5;None;None;None
201604210950;201604210950_j_0;1127;165;2;7;1;201604210950_g_1;0;None;None;None;12;8;48;None;7;12;24.0;0.0;36.0;262.5;None;None;None
201604210950;201604210950_j_0;1147;165;2;8;1;201604210950_g_1;0;None;None;None;12;8;48;None;5;12;24.0;0.0;36.0;298.5;None;None;None
201604210950;201604210950_j_0;1167;165;2;9;1;201604210950_g_1;0;None;None;None;12;8;44;None;7;12;22.0;0.0;34.0;332.5;None;None;None
201604210950;201604210950_j_0;1187;165;2;10;1;201604210950_g_1;0;None;None;None;15;5;36;None;27;15;18.0;0.0;33.0;365.5;2.0;6.0;2.0
201604210950;201604210950_j_16;811;166;1;1;0;201604210950_g_2;0;None;None;None;15;5;33;None;22;15;16.5;0.0;31.5;31.5;None;None;None
201604210950;201604210950_j_16;831;166;1;2;0;201604210950_g_2;0;None;None;None;13;7;43;None;12;13;21.5;0.0;34.5;66.0;None;None;None
201604210950;201604210950_j_16;851;166;1;3;0;201604210950_g_2;0;None;None;None;12;8;56;None;11;12;28.0;0.0;40.0;106.0;None;None;None
201604210950;201604210950_j_16;871;166;1;4;0;201604210950_g_2;0;None;None;None;15;5;43;None;16;15;21.5;0.0;36.5;142.5;None;None;None
201604210950;201604210950_j_16;891;166;1;5;0;201604210950_g_2;0;None;None;None;14;6;25;None;15;14;12.5;0.0;26.5;169.0;None;None;None
201604210950;201604210950_j_16;911;166;1;6;0;201604210950_g_2;0;None;None;None;10;10;36;None;13;10;18.0;0.0;28.0;197.0;None;None;None
201604210950;201604210950_j_16;931;166;1;7;0;201604210950_g_2;0;None;None;None;12;8;19;None;25;12;9.5;0.0;21.5;218.5;None;None;None
201604210950;201604210950_j_16;951;166;1;8;0;201604210950_g_2;0;None;None;None;10;10;20;None;12;10;10.0;0.0;20.0;238.5;None;None;None
201604210950;201604210950_j_16;971;166;1;9;0;201604210950_g_2;0;None;None;None;13;7;12;None;28;13;6.0;0.0;19.0;257.5;None;None;None
201604210950;201604210950_j_16;991;166;1;10;0;201604210950_g_2;0;None;None;None;20;0;0;None;14;20;0.0;0.0;20.0;277.5;None;None;None
201604210950;201604210950_j_16;1011;166;2;1;1;201604210950_g_2;1;None;None;None;0;0;0;None;20;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1031;166;2;2;1;201604210950_g_2;1;None;None;None;0;0;0;None;10;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1051;166;2;3;1;201604210950_g_2;1;None;None;None;0;0;0;None;7;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1071;166;2;4;1;201604210950_g_2;1;None;None;None;0;0;0;None;15;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1091;166;2;5;1;201604210950_g_2;1;None;None;None;0;0;0;None;12;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1111;166;2;6;1;201604210950_g_2;1;None;None;None;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1131;166;2;7;1;201604210950_g_2;1;None;None;None;0;0;0;None;5;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1151;166;2;8;1;201604210950_g_2;1;None;None;None;0;0;0;None;4;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1171;166;2;9;1;201604210950_g_2;1;None;None;None;0;0;0;None;8;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_16;1191;166;2;10;1;201604210950_g_2;1;None;None;None;0;0;0;None;6;0;0.0;0.0;0.0;0.0;2.0;8.0;2.0
201604210950;201604210950_j_8;801;167;1;1;0;201604210950_g_0;0;None;None;None;5;15;58;None;11;5;29.0;0.0;34.0;34.0;None;None;None
201604210950;201604210950_j_8;821;167;1;2;0;201604210950_g_0;0;None;None;None;15;5;52;None;8;15;26.0;0.0;41.0;75.0;None;None;None
201604210950;201604210950_j_8;841;167;1;3;0;201604210950_g_0;0;None;None;None;20;0;40;None;6;20;20.0;0.0;40.0;115.0;None;None;None
201604210950;201604210950_j_8;861;167;1;4;0;201604210950_g_0;0;None;None;None;20;0;43;None;4;20;21.5;0.0;41.5;156.5;None;None;None
201604210950;201604210950_j_8;881;167;1;5;0;201604210950_g_0;0;None;None;None;20;0;46;None;2;20;23.0;0.0;43.0;199.5;None;None;None
201604210950;201604210950_j_8;901;167;1;6;0;201604210950_g_0;0;None;None;None;20;0;41;None;4;20;20.5;0.0;40.5;240.0;None;None;None
201604210950;201604210950_j_8;921;167;1;7;0;201604210950_g_0;0;None;None;None;20;0;31;None;8;20;15.5;0.0;35.5;275.5;None;None;None
201604210950;201604210950_j_8;941;167;1;8;0;201604210950_g_0;0;None;None;None;20;0;36;None;4;20;18.0;0.0;38.0;313.5;None;None;None
201604210950;201604210950_j_8;961;167;1;9;0;201604210950_g_0;0;None;None;None;20;0;45;None;9;20;22.5;0.0;42.5;356.0;None;None;None
201604210950;201604210950_j_8;981;167;1;10;0;201604210950_g_0;0;None;None;None;20;0;24;None;2;20;12.0;0.0;32.0;388.0;None;None;None
201604210950;201604210950_j_8;1001;167;2;1;1;201604210950_g_0;0;None;None;None;5;15;63;None;7;5;31.5;0.0;36.5;36.5;None;None;None
201604210950;201604210950_j_8;1021;167;2;2;1;201604210950_g_0;0;None;None;None;15;5;42;None;3;15;21.0;0.0;36.0;72.5;None;None;None
201604210950;201604210950_j_8;1041;167;2;3;1;201604210950_g_0;0;None;None;None;20;0;37;None;3;20;18.5;0.0;38.5;111.0;None;None;None
201604210950;201604210950_j_8;1061;167;2;4;1;201604210950_g_0;0;None;None;None;20;0;37;None;3;20;18.5;0.0;38.5;149.5;None;None;None
201604210950;201604210950_j_8;1081;167;2;5;1;201604210950_g_0;0;None;None;None;20;0;41;None;10;20;20.5;0.0;40.5;190.0;None;None;None
201604210950;201604210950_j_8;1101;167;2;6;1;201604210950_g_0;0;None;None;None;20;0;49;None;3;20;24.5;0.0;44.5;234.5;None;None;None
201604210950;201604210950_j_8;1121;167;2;7;1;201604210950_g_0;0;None;None;None;20;0;46;None;6;20;23.0;0.0;43.0;277.5;None;None;None
201604210950;201604210950_j_8;1141;167;2;8;1;201604210950_g_0;0;None;None;None;20;0;34;None;3;20;17.0;0.0;37.0;314.5;None;None;None
201604210950;201604210950_j_8;1161;167;2;9;1;201604210950_g_0;0;None;None;None;20;0;39;None;2;20;19.5;0.0;39.5;354.0;None;None;None
201604210950;201604210950_j_8;1181;167;2;10;1;201604210950_g_0;0;None;None;None;20;0;25;None;3;20;12.5;0.0;32.5;386.5;2.0;2.0;7.0
201604210950;201604210950_j_12;815;168;1;1;0;201604210950_g_3;0;None;None;None;20;0;78;None;7;20;39.0;0.0;59.0;59.0;None;None;None
201604210950;201604210950_j_12;835;168;1;2;0;201604210950_g_3;0;None;None;None;20;0;60;None;9;20;30.0;0.0;50.0;109.0;None;None;None
201604210950;201604210950_j_12;855;168;1;3;0;201604210950_g_3;0;None;None;None;20;0;43;None;17;20;21.5;0.0;41.5;150.5;None;None;None
201604210950;201604210950_j_12;875;168;1;4;0;201604210950_g_3;0;None;None;None;20;0;45;None;3;20;22.5;0.0;42.5;193.0;None;None;None
201604210950;201604210950_j_12;895;168;1;5;0;201604210950_g_3;0;None;None;None;20;0;58;None;4;20;29.0;0.0;49.0;242.0;None;None;None
201604210950;201604210950_j_12;915;168;1;6;0;201604210950_g_3;0;None;None;None;20;0;30;None;23;20;15.0;0.0;35.0;277.0;None;None;None
201604210950;201604210950_j_12;935;168;1;7;0;201604210950_g_3;0;None;None;None;20;0;50;None;4;20;25.0;0.0;45.0;322.0;None;None;None
201604210950;201604210950_j_12;955;168;1;8;0;201604210950_g_3;0;None;None;None;20;0;48;None;5;20;24.0;0.0;44.0;366.0;None;None;None
201604210950;201604210950_j_12;975;168;1;9;0;201604210950_g_3;0;None;None;None;20;0;46;None;4;20;23.0;0.0;43.0;409.0;None;None;None
201604210950;201604210950_j_12;995;168;1;10;0;201604210950_g_3;0;None;None;None;20;0;28;None;5;20;14.0;0.0;34.0;443.0;None;None;None
201604210950;201604210950_j_12;1015;168;2;1;1;201604210950_g_3;1;None;None;None;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1035;168;2;2;1;201604210950_g_3;1;None;None;None;0;0;0;None;24;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1055;168;2;3;1;201604210950_g_3;1;None;None;None;0;0;0;None;6;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1075;168;2;4;1;201604210950_g_3;1;None;None;None;0;0;0;None;3;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1095;168;2;5;1;201604210950_g_3;1;None;None;None;0;0;0;None;3;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1115;168;2;6;1;201604210950_g_3;1;None;None;None;0;0;0;None;1;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1135;168;2;7;1;201604210950_g_3;1;None;None;None;0;0;0;None;7;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1155;168;2;8;1;201604210950_g_3;1;None;None;None;0;0;0;None;4;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1175;168;2;9;1;201604210950_g_3;1;None;None;None;0;0;0;None;2;0;0.0;0.0;0.0;0.0;None;None;None
201604210950;201604210950_j_12;1195;168;2;10;1;201604210950_g_3;1;None;None;None;0;0;0;None;4;0;0.0;0.0;0.0;0.0;3.0;10.0;2.0
201604210950;201604210950_j_10;817;169;1;1;0;201604210950_g_0;0;None;None;None;19;1;58;None;10;19;29.0;0.0;48.0;48.0;None;None;None
201604210950;201604210950_j_10;837;169;1;2;0;201604210950_g_0;0;None;None;None;18;2;52;None;7;18;26.0;0.0;44.0;92.0;None;None;None
201604210950;201604210950_j_10;857;169;1;3;0;201604210950_g_0;0;None;None;None;20;0;40;None;4;20;20.0;0.0;40.0;132.0;None;None;None
201604210950;201604210950_j_10;877;169;1;4;0;201604210950_g_0;0;None;None;None;19;1;43;None;12;19;21.5;0.0;40.5;172.5;None;None;None
201604210950;201604210950_j_10;897;169;1;5;0;201604210950_g_0;0;None;None;None;20;0;46;None;14;20;23.0;0.0;43.0;215.5;None;None;None
201604210950;201604210950_j_10;917;169;1;6;0;201604210950_g_0;0;None;None;None;20;0;41;None;9;20;20.5;0.0;40.5;256.0;None;None;None
201604210950;201604210950_j_10;937;169;1;7;0;201604210950_g_0;0;None;None;None;19;1;31;None;11;19;15.5;0.0;34.5;290.5;None;None;None
201604210950;201604210950_j_10;957;169;1;8;0;201604210950_g_0;0;None;None;None;20;0;36;None;3;20;18.0;0.0;38.0;328.5;None;None;None
201604210950;201604210950_j_10;977;169;1;9;0;201604210950_g_0;0;None;None;None;18;2;45;None;4;18;22.5;0.0;40.5;369.0;None;None;None
201604210950;201604210950_j_10;997;169;1;10;0;201604210950_g_0;0;None;None;None;20;0;24;None;2;20;12.0;0.0;32.0;401.0;None;None;None
201604210950;201604210950_j_10;1017;169;2;1;1;201604210950_g_0;0;None;None;None;20;0;63;None;8;20;31.5;0.0;51.5;51.5;None;None;None
201604210950;201604210950_j_10;1037;169;2;2;1;201604210950_g_0;0;None;None;None;20;0;42;None;14;20;21.0;0.0;41.0;92.5;None;None;None
201604210950;201604210950_j_10;1057;169;2;3;1;201604210950_g_0;0;None;None;None;20;0;37;None;5;20;18.5;0.0;38.5;131.0;None;None;None
201604210950;201604210950_j_10;1077;169;2;4;1;201604210950_g_0;0;None;None;None;19;1;37;None;7;19;18.5;0.0;37.5;168.5;None;None;None
201604210950;201604210950_j_10;1097;169;2;5;1;201604210950_g_0;0;None;None;None;18;2;41;None;5;18;20.5;0.0;38.5;207.0;None;None;None
201604210950;201604210950_j_10;1117;169;2;6;1;201604210950_g_0;0;None;None;None;17;3;49;None;4;17;24.5;0.0;41.5;248.5;None;None;None
201604210950;201604210950_j_10;1137;169;2;7;1;201604210950_g_0;0;None;None;None;20;0;46;None;2;20;23.0;0.0;43.0;291.5;None;None;None
201604210950;201604210950_j_10;1157;169;2;8;1;201604210950_g_0;0;None;None;None;20;0;34;None;7;20;17.0;0.0;37.0;328.5;None;None;None
201604210950;201604210950_j_10;1177;169;2;9;1;201604210950_g_0;0;None;None;None;20;0;39;None;4;20;19.5;0.0;39.5;368.0;None;None;None
201604210950;201604210950_j_10;1197;169;2;10;1;201604210950_g_0;0;None;None;None;20;0;25;None;2;20;12.5;0.0;32.5;400.5;6.0;10.0;2.0
201604210950;201604210950_j_3;810;170;1;1;0;201604210950_g_0;0;None;None;None;0;20;58;None;7;0;29.0;0.0;29.0;29.0;None;None;None
201604210950;201604210950_j_3;830;170;1;2;0;201604210950_g_0;0;None;None;None;0;20;52;None;15;0;26.0;0.0;26.0;55.0;None;None;None
201604210950;201604210950_j_3;850;170;1;3;0;201604210950_g_0;0;None;None;None;0;20;40;None;6;0;20.0;0.0;20.0;75.0;None;None;None
201604210950;201604210950_j_3;870;170;1;4;0;201604210950_g_0;0;None;None;None;0;20;43;None;6;0;21.5;0.0;21.5;96.5;None;None;None
201604210950;201604210950_j_3;890;170;1;5;0;201604210950_g_0;0;None;None;None;0;20;46;None;4;0;23.0;0.0;23.0;119.5;None;None;None
201604210950;201604210950_j_3;910;170;1;6;0;201604210950_g_0;0;None;None;None;0;20;41;None;7;0;20.5;0.0;20.5;140.0;None;None;None
201604210950;201604210950_j_3;930;170;1;7;0;201604210950_g_0;0;None;None;None;0;20;31;None;5;0;15.5;0.0;15.5;155.5;None;None;None
201604210950;201604210950_j_3;950;170;1;8;0;201604210950_g_0;0;None;None;None;0;20;36;None;4;0;18.0;0.0;18.0;173.5;None;None;None
201604210950;201604210950_j_3;970;170;1;9;0;201604210950_g_0;0;None;None;None;0;20;45;None;13;0;22.5;0.0;22.5;196.0;None;None;None
201604210950;201604210950_j_3;990;170;1;10;0;201604210950_g_0;0;None;None;None;0;20;24;None;4;0;12.0;0.0;12.0;208.0;None;None;None
201604210950;201604210950_j_3;1010;170;2;1;1;201604210950_g_0;0;None;None;None;0;20;63;None;7;0;31.5;0.0;31.5;31.5;None;None;None
201604210950;201604210950_j_3;1030;170;2;2;1;201604210950_g_0;0;None;None;None;0;20;42;None;5;0;21.0;0.0;21.0;52.5;None;None;None
201604210950;201604210950_j_3;1050;170;2;3;1;201604210950_g_0;0;None;None;None;0;20;37;None;5;0;18.5;0.0;18.5;71.0;None;None;None
201604210950;201604210950_j_3;1070;170;2;4;1;201604210950_g_0;0;None;None;None;0;20;37;None;3;0;18.5;0.0;18.5;89.5;None;None;None
201604210950;201604210950_j_3;1090;170;2;5;1;201604210950_g_0;0;None;None;None;0;20;41;None;7;0;20.5;0.0;20.5;110.0;None;None;None
201604210950;201604210950_j_3;1110;170;2;6;1;201604210950_g_0;0;None;None;None;0;20;49;None;10;0;24.5;0.0;24.5;134.5;None;None;None
201604210950;201604210950_j_3;1130;170;2;7;1;201604210950_g_0;0;None;None;None;0;20;46;None;3;0;23.0;0.0;23.0;157.5;None;None;None
201604210950;201604210950_j_3;1150;170;2;8;1;201604210950_g_0;0;None;None;None;0;20;34;None;12;0;17.0;0.0;17.0;174.5;None;None;None
201604210950;201604210950_j_3;1170;170;2;9;1;201604210950_g_0;0;None;None;None;0;20;39;None;3;0;19.5;0.0;19.5;194.0;None;None;None
201604210950;201604210950_j_3;1190;170;2;10;1;201604210950_g_0;0;None;None;None;0;20;25;None;4;0;12.5;0.0;12.5;206.5;6.0;4.0;2.0
201604210950;201604210950_j_2;809;171;1;1;0;201604210950_g_1;0;None;None;None;0;20;63;None;20;0;31.5;0.0;31.5;31.5;None;None;None
201604210950;201604210950_j_2;829;171;1;2;0;201604210950_g_1;0;None;None;None;20;0;45;None;15;20;22.5;0.0;42.5;74.0;None;None;None
201604210950;201604210950_j_2;849;171;1;3;0;201604210950_g_1;0;None;None;None;10;10;54;None;11;10;27.0;0.0;37.0;111.0;None;None;None
201604210950;201604210950_j_2;869;171;1;4;0;201604210950_g_1;0;None;None;None;19;1;46;None;3;19;23.0;0.0;42.0;153.0;None;None;None
201604210950;201604210950_j_2;889;171;1;5;0;201604210950_g_1;0;None;None;None;10;10;55;None;52;10;27.5;0.0;37.5;190.5;None;None;None
201604210950;201604210950_j_2;909;171;1;6;0;201604210950_g_1;0;None;None;None;20;0;46;None;4;20;23.0;0.0;43.0;233.5;None;None;None
201604210950;201604210950_j_2;929;171;1;7;0;201604210950_g_1;0;None;None;None;20;0;56;None;7;20;28.0;0.0;48.0;281.5;None;None;None
201604210950;201604210950_j_2;949;171;1;8;0;201604210950_g_1;0;None;None;None;20;0;37;None;6;20;18.5;0.0;38.5;320.0;None;None;None
201604210950;201604210950_j_2;969;171;1;9;0;201604210950_g_1;0;None;None;None;20;0;40;None;36;20;20.0;0.0;40.0;360.0;None;None;None
201604210950;201604210950_j_2;989;171;1;10;0;201604210950_g_1;0;None;None;None;20;0;45;None;6;20;22.5;0.0;42.5;402.5;None;None;None
201604210950;201604210950_j_2;1009;171;2;1;1;201604210950_g_1;0;None;None;None;0;20;62;None;8;0;31.0;0.0;31.0;31.0;None;None;None
201604210950;201604210950_j_2;1029;171;2;2;1;201604210950_g_1;0;None;None;None;10;10;54;None;6;10;27.0;0.0;37.0;68.0;None;None;None
201604210950;201604210950_j_2;1049;171;2;3;1;201604210950_g_1;0;None;None;None;20;0;42;None;5;20;21.0;0.0;41.0;109.0;None;None;None
201604210950;201604210950_j_2;1069;171;2;4;1;201604210950_g_1;0;None;None;None;20;0;38;None;4;20;19.0;0.0;39.0;148.0;None;None;None
201604210950;201604210950_j_2;1089;171;2;5;1;201604210950_g_1;0;None;None;None;20;0;46;None;32;20;23.0;0.0;43.0;191.0;None;None;None
201604210950;201604210950_j_2;1109;171;2;6;1;201604210950_g_1;0;None;None;None;15;5;43;None;5;15;21.5;0.0;36.5;227.5;None;None;None
201604210950;201604210950_j_2;1129;171;2;7;1;201604210950_g_1;0;None;None;None;20;0;48;None;4;20;24.0;0.0;44.0;271.5;None;None;None
201604210950;201604210950_j_2;1149;171;2;8;1;201604210950_g_1;0;None;None;None;20;0;48;None;2;20;24.0;0.0;44.0;315.5;None;None;None
201604210950;201604210950_j_2;1169;171;2;9;1;201604210950_g_1;0;None;None;None;20;0;44;None;4;20;22.0;0.0;42.0;357.5;None;None;None
201604210950;201604210950_j_2;1189;171;2;10;1;201604210950_g_1;0;None;None;None;20;0;36;None;4;20;18.0;0.0;38.0;395.5;3.0;2.0;2.0
201604210950;201604210950_j_19;820;172;1;1;0;201604210950_g_2;0;None;None;None;20;0;33;None;20;20;16.5;0.0;36.5;36.5;None;None;None
201604210950;201604210950_j_19;840;172;1;2;0;201604210950_g_2;0;None;None;None;10;10;43;None;10;10;21.5;0.0;31.5;68.0;None;None;None
201604210950;201604210950_j_19;860;172;1;3;0;201604210950_g_2;0;None;None;None;0;20;56;None;20;0;28.0;0.0;28.0;96.0;None;None;None
201604210950;201604210950_j_19;880;172;1;4;0;201604210950_g_2;0;None;None;None;15;5;43;None;6;15;21.5;0.0;36.5;132.5;None;None;None
201604210950;201604210950_j_19;900;172;1;5;0;201604210950_g_2;0;None;None;None;20;0;25;None;8;20;12.5;0.0;32.5;165.0;None;None;None
